#{"t_start": 1738749049.8012466, "env_id": "None"}
r,l,t
1326.260463,7,155.980762
1334.560835,7,156.125969
1352.909952,7,156.309196
1323.081573,7,156.464994
1329.659462,7,156.630154
1296.945619,7,156.834255
1323.96635,7,157.022956
1354.738772,7,157.189805
1313.083154,7,157.353107
1321.725269,7,157.503452
1300.563884,7,157.648355
1321.032564,7,157.787594
1326.627817,7,157.933708
1309.517315,7,158.108297
1334.618895,7,158.31471
1296.950155,7,158.462339
1292.836039,7,158.618174
1316.2628,7,158.754725
1340.19124,7,158.917536
1289.970077,7,159.065861
1283.521793,7,159.21413
1352.396935,7,159.338285
1319.87302,7,159.464006
1307.885327,7,159.598141
1273.92708,7,159.722952
1334.865377,7,159.861719
1300.653507,7,159.988341
1316.968974,7,160.130341
1322.253311,7,160.276698
1367.699074,7,160.402582
1352.770865,7,160.531126
1306.013193,7,160.662156
1313.742783,7,160.787592
1320.631288,7,160.915054
1328.740307,7,161.030741
1309.113641,7,161.154966
1308.214854,7,161.271083
1315.991682,7,161.396754
1299.290121,7,161.505383
1291.975704,7,161.878057
1288.653464,7,162.001531
1281.705108,7,162.126571
1296.176091,7,162.25646
1327.842458,7,162.390888
1321.118544,7,162.515083
1281.184878,7,162.637606
1305.181874,7,162.782129
1333.943967,7,162.924351
1298.309634,7,163.093952
1302.218325,7,163.243676
1279.364054,7,163.377252
1294.682249,7,163.517268
1319.569331,7,163.666596
1337.416365,7,163.871684
1330.220903,7,164.027516
1294.587463,7,164.194741
1333.093564,7,164.334135
1293.82363,7,164.460682
1308.68647,7,164.604883
1376.430274,7,164.741893
1343.619584,7,164.866464
1292.768959,7,164.997377
1314.423455,7,165.122686
1274.881594,7,165.265749
1321.049638,7,165.399784
1304.27175,7,165.53705
1345.660683,7,165.68293
1291.792137,7,165.820412
1306.220497,7,165.941429
1295.944104,7,166.072022
1280.078989,7,166.202931
1300.46932,7,166.326977
1293.550178,7,166.457098
1317.117738,7,166.583492
1328.244549,7,166.731363
1335.413783,7,166.885864
1288.494625,7,167.024416
1347.483794,7,167.173681
1323.310039,7,167.295947
1317.979093,7,167.428661
1317.355714,7,167.548924
1323.136656,7,167.681718
1352.995389,7,167.811262
1308.072887,7,167.9369
1354.399961,7,168.055778
1328.000013,7,168.186899
1286.575607,7,168.298507
1329.09647,7,168.420024
1350.816171,7,168.556547
1293.359957,7,168.710375
1310.344678,7,168.843055
1294.918384,7,168.98623
1337.499704,7,169.147157
1339.365771,7,169.344728
1297.698207,7,169.481302
1274.477962,7,169.614171
1339.222326,7,169.733733
1352.188799,7,169.909493
1287.020046,7,170.041052
1323.253368,7,170.166051
1297.540729,7,170.315144
1289.084617,7,170.429665
1320.725119,7,170.546087
1284.447959,7,170.664615
1279.475305,7,170.778652
1315.379982,7,170.896904
1320.22394,7,171.018402
1297.062817,7,171.140444
1305.07805,7,171.26351
1297.896325,7,171.831506
1329.15464,7,171.957156
1334.47022,7,172.224854
1323.600737,7,172.382789
1317.291262,7,172.494464
1325.022977,7,172.627048
1326.443274,7,172.798247
1315.019113,7,172.908127
1295.393798,7,173.018378
1297.707881,7,173.136693
1312.315759,7,173.252733
1286.245899,7,173.369629
1314.340712,7,173.499029
1302.558166,7,173.63589
1300.710131,7,173.749903
1326.693513,7,173.86763
1295.946304,7,173.992595
1283.685764,7,174.110964
1264.26497,7,174.229064
1308.639092,7,174.346826
1297.542449,7,174.504311
1308.200496,7,174.646217
1331.70336,7,174.775294
1295.047102,7,174.912843
1333.24973,7,175.067372
1318.816172,7,175.209872
1317.153367,7,175.356367
1296.054561,7,175.511351
1315.354807,7,175.641414
1299.794795,7,175.765808
1329.140813,7,176.174502
1300.266374,7,176.320502
1290.206658,7,176.555664
1361.205531,7,176.702854
1289.842134,7,176.851442
1274.568054,7,177.033138
1300.791926,7,177.176231
1318.86208,7,177.293777
1296.534559,7,177.406421
1320.168318,7,177.517963
1331.867156,7,177.632285
1323.824211,7,177.756365
1316.756826,7,177.91215
1288.68861,7,178.052409
1281.165377,7,178.19178
1326.364699,7,178.320811
1280.371699,7,178.450332
1291.650893,7,178.585856
1301.347266,7,178.698376
1283.749738,7,178.834114
1326.446956,7,178.942509
1342.871684,7,179.090629
1295.392714,7,179.24005
1344.805093,7,179.443131
1334.548604,7,179.569285
1341.799789,7,179.686407
1314.171857,7,179.833453
1334.244599,7,180.073532
1329.076767,7,180.250366
1306.509898,7,180.389596
1305.484972,7,180.509188
1299.144267,7,180.721226
1394.265861,7,180.867403
1296.850912,7,180.974524
1346.042801,7,181.088256
1347.195646,7,181.200034
1319.345358,7,181.373119
1305.799947,7,181.479639
1318.852501,7,181.678751
1307.450705,7,181.791508
1312.966347,7,181.900542
1326.824769,7,182.00085
1348.832548,7,182.106685
1323.444294,7,182.214663
1311.628314,7,182.324697
1329.460827,7,182.453557
1302.678361,7,182.585251
1344.294119,7,182.707011
1308.921139,7,182.815169
1334.753487,7,182.931018
1320.331295,7,183.064078
1305.724526,7,183.179078
1293.996086,7,183.307274
1321.313292,7,183.41882
1310.624771,7,183.519537
1293.410749,7,183.699853
1280.38354,7,183.845172
1335.215413,7,184.022151
1342.743862,7,184.135644
1311.903101,7,184.231392
1375.522119,7,184.342973
1329.490199,7,184.447212
1288.95882,7,184.57773
1298.676725,7,184.752816
1284.975133,7,184.879318
1292.460934,7,184.992161
1312.477889,7,185.122176
1312.353532,7,185.246219
1299.409822,7,185.457334
1311.828471,7,185.638257
1357.098676,7,185.746428
1309.75774,7,185.865609
1322.341821,7,185.981492
1334.402041,7,186.10908
1341.623295,7,186.283274
1312.784559,7,186.395799
1315.159524,7,186.526108
1355.259325,7,186.660019
1324.456045,7,186.771329
1331.362802,7,186.889029
1277.570747,7,187.009937
1338.646203,7,187.139162
1288.711407,7,187.262003
1330.646722,7,187.379134
1303.747238,7,187.497311
1284.660073,7,187.619329
1305.533517,7,187.747486
1344.380942,7,187.863643
1313.86,7,187.983713
1308.786921,7,188.107764
1320.965418,7,188.278138
1333.815794,7,188.433453
1314.29459,7,188.609999
1307.855067,7,188.74006
1314.386058,7,188.936845
1303.821667,7,189.07908
1263.067229,7,189.2013
1324.011898,7,189.320691
1317.449264,7,189.4222
1312.466332,7,189.540657
1307.603866,7,189.93904
1306.210897,7,190.186235
1317.073099,7,190.3383
1334.110357,7,190.460619
1347.823877,7,190.597845
1326.565704,7,190.733908
1279.507531,7,190.949048
1337.397475,7,191.07429
1373.300838,7,191.20248
1293.969236,7,191.316824
1306.691203,7,191.444963
1336.771572,7,191.57272
1336.231797,7,191.715491
1298.139606,7,191.920089
1289.843502,7,192.03338
1338.587234,7,192.151332
1335.907053,7,192.662323
1277.641013,7,192.778844
1339.43658,7,192.896375
1308.653965,7,193.015584
1292.921284,7,193.137893
1335.315944,7,193.245481
1362.395695,7,193.34824
1293.450031,7,193.455856
1303.333751,7,193.565153
1304.239528,7,193.691092
1302.119896,7,193.807099
1321.596659,7,193.920132
1316.003328,7,194.023277
1307.775975,7,194.132894
1294.73238,7,194.236695
1327.122819,7,194.362964
1285.729275,7,194.545026
1298.562706,7,194.680408
1321.876921,7,194.803012
1309.327682,7,194.921671
1317.683659,7,195.029392
1284.883888,7,195.151592
1333.8518,7,195.256686
1334.455255,7,195.371044
1285.627673,7,195.487716
1316.51855,7,195.606364
1328.542003,7,195.727401
1347.271923,7,195.845138
1323.459496,7,195.976668
1291.59807,7,196.084244
1311.987291,7,196.205963
1284.664905,7,196.327201
1325.739741,7,196.449118
1295.418291,7,196.580698
1334.481712,7,196.71634
1285.242218,7,196.839289
1308.20795,7,196.973437
1297.238729,7,197.137411
1275.362998,7,197.260627
1359.681853,7,197.379214
1313.864105,7,197.49828
1309.183735,7,197.626664
1279.965342,7,197.759432
1335.873456,7,197.894699
1330.107591,7,198.024043
1353.776473,7,198.15432
1323.551435,7,198.30155
1300.286994,7,198.422764
1292.968459,7,198.548018
1327.343026,7,198.706599
1308.645275,7,198.83538
1324.807389,7,198.959407
1299.353807,7,199.103869
1300.413016,7,199.230723
1333.589067,7,199.353372
1296.129691,7,199.485952
1346.029393,7,199.65504
1316.473102,7,199.810589
1293.919989,7,199.92962
1349.509166,7,200.042351
1302.099208,7,200.16273
1316.368633,7,200.288843
1290.612051,7,200.410496
1307.434686,7,200.531801
1316.732481,7,200.701361
1344.109524,7,200.830506
1336.518449,7,201.028109
1380.541721,7,201.165878
1337.26284,7,201.286761
1338.804373,7,201.407219
1288.279445,7,201.580062
1298.986101,7,201.716267
1338.744009,7,201.912617
1333.544814,7,202.031651
1312.28369,7,202.183068
1337.518264,7,202.359164
1302.555344,7,202.472735
1317.415082,7,202.589202
1321.973822,7,202.71667
1317.54336,7,202.88832
1303.309184,7,203.077512
1289.992262,7,203.191613
1265.708408,7,203.333988
1280.718983,7,203.446081
1345.064283,7,203.822281
1315.013682,7,203.943668
1318.78569,7,204.063366
1337.738088,7,204.188813
1288.185952,7,204.322744
1321.555222,7,204.444876
1353.855297,7,204.555621
1312.193499,7,204.692023
1290.654414,7,204.848496
1322.408782,7,204.965784
1296.483339,7,205.07723
1274.389179,7,205.205074
1296.930658,7,205.373446
1328.342084,7,205.508093
1301.173264,7,205.614785
1323.504794,7,205.727853
1274.238577,7,205.847268
1316.126568,7,206.025226
1333.949039,7,206.156366
1321.072608,7,206.271916
1298.410788,7,206.387339
1329.615132,7,206.503034
1273.679213,7,206.631791
1311.9672,7,206.778448
1305.613126,7,206.895245
1322.270656,7,207.020278
1328.378446,7,207.147485
1306.951779,7,207.262738
1329.146972,7,208.074347
1318.170981,7,208.193801
1323.148182,7,208.313271
1319.450995,7,208.434389
1314.658312,7,208.549031
1303.66136,7,208.683548
1282.990595,7,208.803075
1320.074809,7,208.947443
1390.126255,7,209.114335
1311.214579,7,209.276964
1311.980541,7,209.412925
1314.533798,7,209.524669
1333.394606,7,209.642761
1354.839293,7,209.749303
1324.551388,7,209.875858
1319.234947,7,209.996912
1305.666342,7,210.117782
1306.958765,7,210.237248
1308.606489,7,210.403392
1362.099911,7,210.518525
1290.705574,7,210.640126
1318.426957,7,210.773652
1308.798222,7,211.10698
1308.365365,7,211.267599
1344.94994,7,211.391023
1301.529381,7,211.517551
1321.838523,7,211.662624
1336.399175,7,211.793099
1315.673181,7,211.908771
1335.223305,7,212.035543
1289.387818,7,212.167175
1316.60066,7,212.305771
1297.670904,7,212.438883
1271.496521,7,212.563402
1291.391996,7,213.05491
1279.100929,7,213.176913
1322.773425,7,213.297449
1322.231364,7,213.417907
1269.139106,7,213.548026
1326.948673,7,213.687345
1347.19617,7,213.810676
1293.34453,7,213.937605
1362.008434,7,214.050637
1309.359324,7,214.159139
1354.692717,7,214.268883
1291.638057,7,214.393754
1323.292657,7,214.501526
1357.328847,7,214.613353
1417.114636,7,214.758678
1289.831512,7,214.929565
1284.540332,7,215.088561
1317.004536,7,215.197229
1328.637741,7,215.359345
1343.7162,7,215.465866
1291.945579,7,215.602218
1313.623506,7,215.729879
1310.080662,7,215.96778
1343.781059,7,216.158969
1337.182863,7,216.333449
1349.912736,7,216.486236
1294.718321,7,216.637639
1294.070948,7,216.781645
1292.301204,7,216.917231
1299.706809,7,217.0493
1326.420964,7,217.185395
1319.146541,7,217.323604
1287.960075,7,217.473615
1305.740273,7,217.643525
1272.469841,7,217.78995
1347.28487,7,217.924336
1329.272633,7,218.05423
1343.103671,7,218.192019
1316.908428,7,218.740836
1314.805248,7,218.895487
1303.874939,7,219.018548
1294.369647,7,219.159605
1307.17943,7,219.292168
1358.890822,7,219.4371
1314.436512,7,219.603421
1312.947387,7,219.764763
1336.325633,7,219.939508
1325.37664,7,220.097272
1294.959399,7,220.253077
1312.616479,7,220.414694
1296.423518,7,220.563647
1322.055921,7,220.726965
1349.556041,7,220.851686
1302.293444,7,220.993866
1327.821777,7,221.151426
1342.262371,7,221.303286
1336.445705,7,221.459409
1281.111757,7,221.63926
1297.489823,7,221.79811
1315.712399,7,221.949073
1316.600982,7,222.087259
1317.257113,7,222.261377
1286.053861,7,222.407478
1328.142688,7,222.545638
1319.402355,7,222.703842
1281.49425,7,222.846025
1312.16913,7,223.01523
1300.461411,7,223.186031
1312.996441,7,223.352851
1296.02136,7,223.498659
1327.67017,7,223.670197
1302.596325,7,223.824498
1314.976042,7,224.012838
1341.566503,7,224.186016
1280.461693,7,224.320051
1295.286533,7,224.455712
1306.532954,7,224.594451
1301.370968,7,224.753734
1304.772012,7,224.891257
1289.084875,7,225.020646
1344.87216,7,225.160752
1310.672851,7,225.311764
1326.303593,7,225.437392
1298.665828,7,225.612609
1299.212644,7,225.757858
1349.654954,7,225.889485
1305.927284,7,226.044529
1320.447757,7,226.175358
1348.71557,7,226.304562
1314.221724,7,226.426109
1333.29634,7,226.57335
1304.739016,7,226.703371
1329.158471,7,226.825337
1310.930591,7,226.94649
1380.140633,7,227.057477
1292.0641,7,227.203896
1340.386577,7,227.331775
1313.372795,7,227.456195
1318.479287,7,227.568268
1315.902449,7,227.698588
1290.30215,7,227.812026
1320.499294,7,227.929252
1303.619425,7,228.058975
1364.720797,7,228.18804
1361.747914,7,228.293547
1294.139203,7,228.41375
1316.147038,7,228.534015
1332.206454,7,228.659695
1298.289298,7,228.784526
1350.28001,7,228.935539
1322.744667,7,229.084661
1317.003412,7,229.212633
1322.095266,7,229.352156
1308.159573,7,229.50221
1351.929166,7,229.650986
1357.04187,7,229.792928
1322.187561,7,229.918152
1301.046775,7,230.028373
1360.653699,7,230.138445
1289.542974,7,230.253765
1349.950688,7,230.366744
1331.066075,7,230.47339
1340.367933,7,230.575262
1291.068283,7,230.770705
1300.020512,7,230.934089
1308.832043,7,231.047374
1296.360221,7,231.165203
1295.188259,7,231.286636
1335.049917,7,231.413562
1333.739469,7,231.588947
1283.545916,7,231.738291
1325.11986,7,231.900532
1280.311959,7,232.026966
1381.863706,7,232.147464
1317.644691,7,232.257356
1334.613678,7,232.365273
1308.146293,7,232.474051
1317.049046,7,232.580339
1323.492493,7,232.961412
1283.840347,7,233.079284
1298.272643,7,233.187721
1356.593431,7,233.319489
1317.165891,7,233.441588
1302.595826,7,233.579612
1311.552537,7,233.711596
1356.241546,7,233.878682
1296.708322,7,234.026009
1283.54138,7,234.830631
1305.126718,7,234.965374
1293.58626,7,235.105428
1319.73057,7,235.232548
1308.935557,7,235.351146
1317.942785,7,235.471218
1299.600391,7,235.598814
1356.564907,7,235.732573
1303.828038,7,235.879441
1293.670427,7,236.025275
1287.751106,7,236.165489
1306.390137,7,236.30018
1314.106016,7,236.458219
1311.534578,7,236.602129
1355.407669,7,236.757907
1305.192831,7,236.897992
1288.063032,7,237.054303
1333.429225,7,237.236356
1293.16794,7,237.397664
1324.406428,7,237.537887
1300.980584,7,237.719035
1326.898221,7,237.868356
1298.012563,7,238.02376
1283.457481,7,238.179726
1321.812402,7,238.329024
1303.950231,7,238.51257
1323.387863,7,238.68996
1316.34098,7,238.838757
1289.668242,7,238.97016
1325.316917,7,239.109665
1319.494352,7,239.245525
1301.342695,7,239.361858
1308.640382,7,239.545253
1328.203621,7,239.741558
1364.275927,7,239.947721
1306.28019,7,240.115588
1326.470202,7,240.273433
1293.073076,7,240.419832
1319.770807,7,240.567668
1349.253966,7,240.720433
1330.548325,7,240.877997
1308.925183,7,241.03393
1280.100735,7,241.182368
1327.627635,7,241.351553
1276.322354,7,241.500271
1300.105974,7,241.646386
1303.478999,7,241.796717
1317.433684,7,241.927769
1317.223681,7,242.049976
1317.842031,7,242.187932
1290.489095,7,242.324845
1372.26402,7,242.446345
1312.127886,7,242.580524
1296.741268,7,242.727745
1296.603779,7,242.848198
1329.356754,7,242.97811
1313.889483,7,243.116707
1366.467025,7,243.246985
1316.482192,7,243.366536
1288.273638,7,243.49994
1331.308307,7,243.629884
1290.868772,7,243.784436
1342.122748,7,243.927475
1318.071206,7,244.077987
1322.794172,7,244.204378
1305.110989,7,244.330994
1374.060245,7,244.463031
1299.308814,7,244.635427
1289.702441,7,244.803032
1311.168757,7,245.003712
1311.708763,7,245.194604
1303.222005,7,245.361975
1298.896924,7,245.538937
1337.876926,7,245.754774
1333.1032,7,245.943692
1309.742071,7,246.09036
1357.582233,7,246.225075
1307.962788,7,246.341093
1335.991946,7,246.45633
1323.075357,7,246.570752
1331.153151,7,246.703384
1312.576478,7,246.820732
1308.569128,7,246.945085
1288.026405,7,247.064319
1318.790831,7,247.17766
1313.141794,7,247.299095
1349.661074,7,247.422079
1336.82734,7,247.544271
1333.032811,7,247.706363
1333.340561,7,247.831215
1302.921633,7,247.957222
1299.136221,7,248.374874
1341.451762,7,248.509389
1296.74975,7,248.628684
1301.489195,7,248.751751
1300.712026,7,248.869839
1342.699358,7,248.996232
1316.296409,7,249.116302
1297.854313,7,249.247195
1288.138672,7,249.395337
1344.465406,7,249.530852
1353.221777,7,249.662961
1329.22306,7,249.798811
1321.589494,7,249.953892
1366.428392,7,250.090948
1296.203139,7,250.20404
1330.959244,7,250.326361
1317.461019,7,250.439471
1343.356534,7,250.553854
1301.073083,7,250.67268
1339.66321,7,250.804312
1304.329074,7,250.931071
1304.686985,7,251.053281
1309.57897,7,251.18232
1324.41715,7,251.313781
1288.396596,7,251.440175
1331.505348,7,251.557687
1330.854543,7,251.687657
1309.458046,7,251.821425
1286.610257,7,251.970556
1306.066374,7,252.126848
1355.710416,7,252.26511
1341.571951,7,252.380576
1293.417826,7,252.491122
1312.800113,7,252.650651
1356.526485,7,252.809714
1315.005176,7,252.937739
1315.259371,7,253.072722
1346.711109,7,253.256342
1360.821809,7,253.384292
1323.08387,7,253.503062
1281.367785,7,253.629921
1303.617893,7,253.76297
1300.126143,7,253.885362
1289.15191,7,254.003909
1327.988797,7,254.12957
1340.199357,7,254.256098
1324.281239,7,254.383275
1313.882468,7,254.504363
1335.877318,7,254.627938
1331.347744,7,254.761324
1277.387157,7,254.887932
1281.372241,7,255.005514
1302.645992,7,255.124501
1301.73491,7,255.2693
1293.581319,7,255.404814
1316.337803,7,255.922054
1358.730462,7,256.078475
1331.990228,7,256.247847
1359.295846,7,256.415792
1273.172196,7,256.56554
1337.820452,7,256.72061
1311.051019,7,256.84926
1323.613441,7,256.969694
1305.984457,7,257.090294
1310.192249,7,257.218086
1298.455588,7,257.339823
1329.455368,7,257.466588
1345.328983,7,257.629863
1303.521052,7,257.813233
1327.51849,7,257.961754
1301.288055,7,258.100674
1315.141834,7,258.23942
1354.326787,7,258.368132
1349.408284,7,258.492892
